age_binary,age_bucketized,sex_binary,race_C,score,rank,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,is_recid,is_violent_recid,two_year_recid,Violence_score,Recidivism_score
1,0,1,1,0.9375760072233622,2189,0,1,2,2,1,2,1,0,0,0,0,0,1,0,0,0,-0.05439892850298289,-1.0389688309042682
0,0,0,1,0.9373843052622112,2190,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.48,-1.01
0,0,0,1,0.9371671902954328,2191,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,-1.44,-0.26
0,0,0,2,0.9370868190317878,2192,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,-1.59,-0.78
0,0,0,2,0.93663332516628,2193,3,0,2,2,0,2,2,1,1,1,2,1,3,1,0,0,-4.331084524767428,-2.533333565979589
1,1,1,0,0.9359764148155996,2194,2,1,2,1,1,1,1,1,0,0,0,0,2,1,1,0,0.3581838081810904,-2.6170202203423574
0,0,0,0,0.9359715167191294,2195,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.58,-0.71
0,0,1,0,0.9359695312732688,2196,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.33,-1.09
1,0,1,1,0.9357883515332336,2197,1,1,2,0,0,0,2,1,1,1,2,1,3,0,0,1,0.6930521615166398,-1.5533381323303248
1,1,0,0,0.9354862683109738,2198,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,-3.74,-1.55
0,0,0,2,0.935455075580975,2199,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,-2.36,0.17
1,1,0,1,0.9354078440134334,2200,2,1,2,1,0,1,0,1,0,2,2,0,5,1,1,1,-1.1939864255735901,-0.7019714551395797
0,0,0,0,0.935254712843782,2201,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,-2.57,-0.66
0,0,0,0,0.9352332097849064,2202,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.37,-0.9
0,0,0,0,0.9352075815807748,2203,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.41,0.16
0,0,0,0,0.9351820225967672,2204,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,-1.46,-0.01
0,1,1,1,0.9350333860281392,2205,2,1,1,1,1,0,1,0,0,0,2,0,0,1,0,0,-2.2047356791377317,-1.5971798016798409
1,1,0,0,0.9350242947095668,2206,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.53,-1.98
0,0,0,1,0.9347813736092938,2207,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.1,-0.2
1,1,0,1,0.934407174452035,2208,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.26,-1.15
0,0,1,0,0.93433678660216,2209,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,-1.73,0.04
0,0,0,2,0.9341422088359128,2210,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.4,-1.1
0,0,1,1,0.9341255713705716,2211,0,0,1,2,3,0,2,1,1,1,1,0,3,0,0,1,-4.361333429923234,-2.806724570122773
0,0,0,0,0.9340650604584184,2212,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.78,-1.44
0,0,0,2,0.9337588112412538,2213,0,0,0,0,0,1,0,1,0,0,2,0,6,0,0,0,-3.04,-1.64
1,1,0,0,0.9335685554443712,2214,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.87,-0.63
0,0,0,1,0.9335014310583992,2215,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-2.28,-0.44
0,0,0,1,0.9333693726170748,2216,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.13,-0.47
0,0,0,0,0.9332543137613958,2217,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.78,-1.58
0,0,0,1,0.9332534233875398,2218,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.35,-0.29
0,0,0,1,0.9332492672225176,2219,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,-2.28,-1.29
0,0,0,1,0.9332430547371492,2220,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.6,-0.58
1,1,0,0,0.9329098829830136,2221,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.9,-0.08
0,0,0,0,0.932840375049852,2222,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.65,-1.1
0,0,0,1,0.9317902074158366,2223,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.59,-1.2
0,0,1,0,0.9317846250730688,2224,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-1.99,-1.01
0,0,0,2,0.9314216641787578,2225,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.62,-1.26
0,0,1,0,0.9311716549378716,2226,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,-1.7,-0.67
0,0,1,0,0.9311716549378716,2227,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-1.82,-0.82
0,0,0,0,0.9307838648633858,2228,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-2.79,-1.46
0,0,0,0,0.930655197769794,2229,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,-1.81,0.88
0,0,0,1,0.9304951549186936,2230,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1.83,-0.6
0,0,0,0,0.9303615164602465,2231,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,-1.43,0.24
0,0,0,0,0.9303284846174668,2232,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-1.74,-0.9
0,0,0,0,0.9301374509215264,2233,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1.86,0.05
0,0,1,0,0.930090894923944,2234,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.02,-0.94
1,1,0,1,0.9300717697682268,2235,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,-1.99,-0.28
1,0,1,2,0.929664798500522,2236,2,1,1,1,1,1,0,1,1,0,0,0,6,0,0,1,-3.644168559949491,1.3810242964395956
0,0,0,0,0.9295719628708408,2237,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.77,-1.08
1,1,0,1,0.9294470814728172,2238,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.06,-1.72
0,0,0,1,0.929272165837134,2239,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.05,-0.13
0,0,0,1,0.9288930822244604,2240,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.43,-0.04
0,0,0,2,0.9288455972199616,2241,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1.99,-0.53
1,1,0,0,0.9283411909110122,2242,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2.8,-0.72
0,0,0,0,0.9282320264561096,2243,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.13,-0.31
0,0,1,0,0.9281823199878844,2244,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,-1.96,-0.18
1,1,0,0,0.9281323030759424,2245,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-1.84,-0.27
1,1,0,0,0.9280713825289988,2246,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,-3,-1.34
1,1,0,0,0.9279733424115896,2247,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.19,-0.87
0,0,0,2,0.9278225510204096,2248,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.78,-1.58
1,1,0,1,0.92780729682959,2249,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.42,-1.59
0,0,0,2,0.9275976612886075,2250,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-2.6,-1.43
0,0,1,0,0.9275137233577082,2251,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,-2.42,-0.69
1,1,1,0,0.9272930544480316,2252,2,1,2,1,3,2,1,1,0,1,1,0,0,1,0,1,-0.2391227422341489,0.2694832171329886
1,1,0,0,0.9272882923609792,2253,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,-3.2,-0.55
0,0,1,2,0.92719666966383,2254,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.01,-1.15
1,1,0,1,0.9267902386475249,2255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2.9,-1.52
0,0,0,2,0.9261515485686926,2256,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.99,-1.23
0,0,1,2,0.9257116826548129,2257,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,-2.1,-1.03
0,0,0,0,0.9255212692160644,2258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.58,-0.51
0,0,0,0,0.925489984163452,2259,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.12,-0.96
0,0,0,0,0.9252824345461216,2260,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,-2.12,-0.96
1,1,0,0,0.9252288756579726,2261,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,-1.69,0.46
1,1,1,0,0.9248632389374348,2262,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.98,-1.47
0,0,0,0,0.924738366292058,2263,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.4,-1.22
1,1,0,0,0.9246829984802792,2264,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.29,-0.42
0,0,0,0,0.9245234941620004,2265,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1.9,-0.65
0,0,0,0,0.9244368868489148,2266,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.84,-0.15
0,0,0,0,0.9242741742319428,2267,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.71,-0.04
0,0,0,0,0.9242478118165756,2268,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,-1.46,0.23
0,0,0,0,0.9241394644941144,2269,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.19,-0.89
0,0,1,0,0.9241025032260364,2270,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.85,-0.96
1,1,1,1,0.9240922356037912,2271,2,1,0,2,1,0,0,1,1,2,2,1,2,0,0,0,-3.8829531856391166,-1.034289490393127
0,0,0,1,0.9239888680177204,2272,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.82,-0.88
0,0,0,2,0.923803091218923,2273,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.88,-1.59
1,1,1,2,0.9236791984087848,2274,0,0,0,0,0,1,0,1,0,0,2,0,3,0,0,0,-3.04,-1.58
0,0,0,1,0.9235231210656628,2275,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.79,0.3
0,0,0,0,0.9234969015292728,2276,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,-2.39,-0.4
0,0,0,2,0.9227093593539121,2277,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.83,-1.59
0,0,0,2,0.9225453739675772,2278,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.63,-1.42
1,1,1,1,0.9225395647667142,2279,0,0,0,0,0,1,0,1,0,0,2,0,6,0,0,0,-3.27,-1.81
0,0,0,1,0.9223419931397808,2280,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,-1.31,-0.52
0,0,0,2,0.9222462684155219,2281,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.69,-1.05
1,1,0,0,0.9220620018324786,2282,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.55,-0.99
0,0,0,1,0.9220597620150192,2283,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.49,0.44
1,1,0,0,0.9219588530297672,2284,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-1.8,-0.03
0,0,0,0,0.9212611607103453,2285,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,-1.41,-0.68
0,0,1,0,0.9212010805579602,2286,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.46,-0.61
1,1,0,1,0.9206380316892888,2287,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.94,-1.27
0,0,0,0,0.9205637470280492,2288,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,-1.96,-0.4
0,0,1,1,0.9204914110816438,2289,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1.96,-0.37
0,0,0,1,0.9202470166856964,2290,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.41,-0.68
0,0,0,1,0.9202104407726102,2291,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,-1.95,-0.23
0,0,0,1,0.9199693794242884,2292,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,0,-1.84,-0.34
0,0,0,0,0.919929286848092,2293,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0,-0.92,0.62
1,0,0,1,0.9197859028740124,2294,0,0,2,1,1,1,2,1,0,1,1,1,0,1,1,1,-1.4934324665834366,0.053002444372352915
0,0,1,2,0.9196749762982872,2295,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.02,-1.43
0,0,0,0,0.9195454047125708,2296,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.84,-0.11
0,0,1,0,0.9192901220747112,2297,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.4,-1.05
1,1,0,1,0.91912148801063,2298,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.37,-1.86
1,1,0,1,0.918963893906044,2299,1,1,0,0,3,2,0,0,0,1,0,1,6,1,0,0,-2.2925480049193747,-2.418278240811304
1,1,0,0,0.9189433375534146,2300,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,-1.99,-0.02
0,0,1,1,0.9188620509889672,2301,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.42,-1.07
1,1,0,1,0.918707754233978,2302,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,-1.72,0.42
0,0,0,2,0.9186674732227198,2303,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.37,-0.92
1,1,1,0,0.9185759875361332,2304,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.42,-1.96
0,0,0,0,0.9185241001318007,2305,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,-1.42,-0.1
0,0,0,2,0.9184793753776884,2306,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,-1.66,-0.81
0,1,0,1,0.918350232788228,2307,1,1,0,2,3,1,1,0,1,0,0,0,5,1,0,0,-2.3991791575683434,-1.5293697333401308
0,0,1,2,0.9180659889698639,2308,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,-1.72,-0.83
1,1,0,0,0.9178019724905788,2309,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,-1.06,0.08
1,1,0,0,0.9176570342962428,2310,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,-1.87,0.43
0,0,1,1,0.9175590586174484,2311,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.58,-1.14
0,0,0,0,0.9175272045854346,2312,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-1.8,-0.42
1,1,0,2,0.9174651874460128,2313,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.86,-0.29
0,0,0,0,0.9172340776737062,2314,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.66,-1.44
0,0,0,0,0.9169314280513444,2315,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.29,-1.89
1,0,1,1,0.916912659799638,2316,2,0,0,1,1,2,2,1,0,2,2,0,2,1,1,1,-4.3137230660255685,-0.4759382581095384
1,1,0,2,0.9168413780709048,2317,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.51,-0.9
1,1,0,0,0.9168295667429388,2318,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,-3.34,-1.2
1,1,0,0,0.9166880808111674,2319,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.15,0.01
0,0,0,1,0.9166125893448316,2320,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.97,-0.85
0,0,1,0,0.916227500685068,2321,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-3.27,-1.89
0,0,0,0,0.915592461787009,2322,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.69,-1.33
0,0,1,1,0.9153719403185956,2323,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.02,-0.79
0,0,0,0,0.9153589684675122,2324,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.6,-0.21
0,0,1,0,0.9153589684675122,2325,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.53,-0.82
0,0,0,1,0.9152282113393648,2326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.44,-0.51
0,0,1,1,0.9150425229930316,2327,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,-2.33,-1.27
1,1,0,0,0.9150194012622608,2328,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.29,-0.49
0,0,0,0,0.9146367534885528,2329,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-2.59,-0.02
1,0,1,0,0.9146365577447596,2330,0,0,2,0,1,1,1,0,1,1,2,0,4,1,1,1,-1.35243761003521,-1.1135529851021608
0,0,0,0,0.9144834929403588,2331,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.14,-0.99
0,0,0,0,0.9144245109194272,2332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.69,-1.27
1,1,0,2,0.9143521217011116,2333,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.3,-0.81
1,1,0,1,0.9143430677090004,2334,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-3.58,-2.07
1,1,0,0,0.9142443408688966,2335,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,-2.11,-0.13
0,0,0,0,0.9139572500437084,2336,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.68,-0.5
0,0,0,0,0.9138200972916479,2337,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.28,0.49
0,0,0,0,0.9136726278267028,2338,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.72,-0.83
1,1,0,1,0.9133281467573972,2339,0,1,2,1,1,0,2,0,1,0,1,0,2,1,1,1,-0.20693127224909705,-1.5296482684117405
0,0,0,0,0.9132448336214516,2340,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.18,-0.36
1,0,0,1,0.9129210304997718,2341,3,1,0,2,2,1,2,0,1,1,0,0,0,1,1,0,-1.1325411759484938,0.3187678791000943
0,0,0,0,0.91244296868437,2342,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.12,-0.9
0,0,0,0,0.912206803364823,2343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.79,-0.77
0,1,1,0,0.9116513889193424,2344,3,0,1,0,0,0,2,1,1,0,2,1,0,1,1,0,-1.9331946368124329,-1.961843797212907
0,0,0,0,0.9115926824072816,2345,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,-1.32,0.41
0,1,0,1,0.9111689832111876,2346,1,0,1,1,0,2,2,1,0,0,2,0,3,1,0,0,-2.6508041463185306,0.2337282028274505
1,1,1,0,0.9109574145762984,2347,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.28,-1.58
0,0,0,0,0.9109314708741321,2348,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.64,-1.09
0,0,0,0,0.9106673851747232,2349,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.52,-0.51
1,1,1,0,0.910287043914124,2350,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1.94,-0.45
0,1,1,1,0.9099680298738752,2351,1,0,0,2,0,1,2,0,1,2,1,0,2,0,1,0,-1.0948349124177912,-1.3419798338654552
1,1,0,0,0.9099066946385632,2352,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.11,0.14
1,1,0,0,0.909848417123912,2353,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,-2.68,0.31
0,0,1,0,0.9098059212813268,2354,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.21,0.5
0,0,0,0,0.9096255793315872,2355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.88,-0.12
1,1,0,0,0.9093402372253004,2356,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-2.09,-0.34
0,0,1,1,0.9091641666055092,2357,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.03,-1.62
0,0,0,1,0.9090711647624914,2358,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.45,-1.15
1,0,1,1,0.9090565453240544,2359,3,1,1,2,3,1,2,1,0,1,1,1,4,1,0,1,0.6048090083431292,-2.8418744006440564
0,0,0,0,0.9089711722870828,2360,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,-1.45,-0.5
0,0,0,0,0.9088902109737508,2361,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,-2.09,-0.78
0,0,1,1,0.9087993838474494,2362,2,1,0,0,0,1,0,1,1,1,2,0,5,0,0,0,-4.62237529386295,-1.9319076007542575
0,0,0,1,0.9087543064971516,2363,3,1,0,1,1,2,2,0,1,2,0,0,3,1,0,0,-0.9535544697286568,1.2090592117962649
0,1,0,1,0.9086514448057416,2364,0,0,2,1,0,2,1,0,0,0,1,1,5,1,0,0,-4.558396971390232,-0.3752980986871899
0,0,0,2,0.9080169007544496,2365,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.02,-1.65
1,1,0,0,0.9078830278598152,2366,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,-3.23,-1.8
0,0,1,0,0.9077704355838696,2367,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.72,-0.83
0,0,0,1,0.907696831276682,2368,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-1.93,-0.62
1,1,0,2,0.9074816412150184,2369,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.26,-0.74
1,1,0,1,0.9073589549291228,2370,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,-3.61,-1.96
1,1,0,0,0.9071861499814085,2371,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.14,-1.89
0,0,0,1,0.9069417525972358,2372,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.14,-0.77
0,0,0,2,0.9069173252537768,2373,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.74,-1.31
0,0,1,0,0.9067809563216368,2374,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.08,-1.17
1,1,0,1,0.9062958713597018,2375,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.55,-1.98
0,0,0,2,0.9062875481863644,2376,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.41,-1.02
0,0,0,0,0.9062547771941544,2377,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.53,-0.28
0,0,0,0,0.9061171267858398,2378,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,-1,-0.21
0,0,0,0,0.9057579449567178,2379,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.82,-1.54
0,0,0,2,0.9057005347674496,2380,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.01,-1.43
0,0,1,0,0.9056819675594828,2381,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-2.56,-1.38
0,0,0,0,0.9056216162270856,2382,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,-1.37,0.1
1,1,0,0,0.9054529059741884,2383,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-3.09,-0.67
0,0,0,0,0.9054314060148764,2384,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.13,-1.02
1,1,1,1,0.9053258438697676,2385,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-2.97,-1.97
0,0,0,2,0.9052268481641332,2386,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,-1.55,0.26
0,0,0,1,0.9050723144844168,2387,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-2.46,-0.26
0,0,1,0,0.9049442103649727,2388,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.64,-0.6
1,1,1,0,0.9048941992124216,2389,0,1,0,0,2,1,0,1,0,0,0,1,4,1,0,1,-2.23,-0.05
0,0,0,1,0.9048694620344978,2390,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-2.74,-1.46
0,0,1,0,0.9048560457173608,2391,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,-1.53,-0.09
1,1,0,1,0.9043424532528966,2392,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-2.17,-0.76
0,1,0,0,0.9041493134810318,2393,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,-1.370255101928756,0.8990656242306594
0,0,0,0,0.9041118957843092,2394,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.37,-1.12
0,1,1,2,0.9040288861381012,2395,2,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0,-0.4794728258764626,1.4685392111853917
1,1,0,1,0.9039862736475036,2396,0,0,0,0,0,1,0,1,0,0,2,0,6,0,0,0,-3.58,-2.12
0,0,1,1,0.9038233742746784,2397,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,-1.73,-1.06
0,0,0,0,0.9037409690000408,2398,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,-2.76,-1.5
0,0,1,0,0.9032816973149876,2399,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,-2.82,-1.5
1,1,0,0,0.9032520770231308,2400,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,0,-3.42,-0.37
1,1,0,2,0.9031861503868128,2401,2,0,2,0,1,2,0,1,0,1,0,1,3,1,1,0,-2.4573167746876456,-1.703969001944205
0,0,0,0,0.9031595447388816,2402,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.46,0.42
0,0,0,0,0.9028736291433574,2403,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.63,-1.07
0,0,1,0,0.9027373573636078,2404,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.76,-1.48
0,0,0,1,0.9026808212815294,2405,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.46,-1.2
0,0,0,1,0.9026617350862406,2406,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,-2.12,-0.38
0,0,0,0,0.9026513335090562,2407,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,-1.06,0.09
1,1,0,0,0.9024089067027259,2408,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-3.18,-1.16
